OBJECTID,votdst,NAME,SUM_VOTERS,Shape_Length,Shape_Area
889,3640,KIR 45-3640,439,14389.8849495893,8238580.82364874
890,3646,KIR 45-3646,313,11017.9356839239,4489774.63492138
891,3668,KIR 45-3668,482,6040.05480146429,2021754.27610567
892,0614,KIR 48-0614,782,10864.29151867,3328176.71478889
893,0615,KIR 48-0615,582,10826.8756285146,5420067.98088964
894,0628,KIR 48-0628,718,8779.46832534805,4292033.25345172
895,0629,KIR 48-0629,611,16562.9866313031,8450349.38837411
896,0633,KIR 48-0633,483,12811.9760161302,4890578.82776576
897,0636,KIR 48-0636,486,8973.40859121687,3662635.34840684
898,0638,KIR 48-0638,627,6872.57924491019,2706277.73636417
899,0639,KIR 48-0639,430,6466.81955501648,2453800.07810593
900,0641,KIR 48-0641,376,8436.81757594351,3274944.01419427
901,0642,KIR 48-0642,436,11328.6869081403,7699013.0971701
902,0643,KIR 48-0643,265,8484.96937536902,4436337.39345872
903,0644,KIR 48-0644,750,11468.7583933468,6284964.04850195
904,0645,KIR 48-0645,238,14019.4291411025,5307340.36033002
905,0646,KIR 48-0646,506,10714.3441370161,6600884.95646104
906,2598,KIR 48-2598,561,11502.928538736,4930510.24379989
907,2657,KIR 48-2657,385,10847.70503563,6585391.24263584
908,2731,KIR 48-2731,459,10189.7972243586,4888896.90644419
909,2788,KIR 48-2788,374,6563.08243159555,1405850.30156182
910,2863,KIR 48-2863,434,11191.0889828661,6847070.19679306
911,2913,KIR 48-2913,714,10626.0882435942,6762660.33335497
912,2914,KIR 48-2914,802,14161.3131672388,9711663.659066
913,2915,KIR 48-2915,404,8122.32134364964,3654346.59658859
914,2919,KIR 48-2919,449,8909.76397185714,4431011.90015295
915,2920,KIR 48-2920,419,8388.5996858399,3683429.87232879
916,2921,KIR 48-2921,445,7943.99563491026,3500000.33215288
917,2922,KIR 48-2922,526,14813.5122111268,7595396.98082208
918,2925,KIR 48-2925,515,8562.16565675947,3822215.52760362
919,3196,KIR 48-3196,490,12075.1839891116,4517854.03663103
920,3337,KIR 48-3337,448,17319.0062747328,8288241.41128301
921,3401,KIR 48-3401,704,4909.37180702243,1271529.49721131
922,3439,KIR 48-3439,530,14303.4377338774,7717710.91261676
923,3760,KIR 48-3760,561,14541.3000713214,4929681.60037936
924,0036,KMR 46-0036,663,20965.2239558267,22253819.6620936
925,0340,KMR 46-0340,468,17431.161236384,11243305.5071888
926,0473,KMR 46-0473,717,11351.7879367259,7329038.67325948
927,0501,KMR 46-0501,594,14250.041989052,6997832.62497269
928,0535,KMR 46-0535,658,9405.0989742421,5097396.30718881
929,0572,KMR 46-0572,655,13576.7242976051,4975224.35636079
930,0573,KMR 46-0573,793,19279.965380585,8372269.36713633
931,0677,KMR 46-0677,544,9235.10630178108,3987255.1922834
932,0686,KMR 46-0686,471,9619.66414278631,3689298.43647103
933,0689,KMR 46-0689,538,8624.92023326061,4276745.68249198
934,0695,KMR 46-0695,558,13310.9954127139,5823549.69212841
935,0696,KMR 46-0696,741,9981.00730784616,5288540.1150135
936,0820,KMR 46-0820,400,14386.5575333305,4772668.95703668
937,1095,KMR 46-1095,838,12223.8108356057,7473111.99085725
938,1147,KMR 46-1147,452,8218.49039902168,3589310.69690325
939,1171,KMR 46-1171,613,14460.3301491044,10858726.2641756
940,1181,KMR 46-1181,313,9734.71675094514,4147707.35761537
941,2444,KMR 46-2444,436,11736.6387033227,4894327.37216607
942,2462,KMR 46-2462,262,8451.22564287241,2431738.95093666
943,2754,KMR 46-2754,372,8419.1854506095,2999206.66514414
944,2764,KMR 46-2764,286,7946.01727053003,2386015.70681154
945,2765,KMR 46-2765,738,13582.0513520177,5860440.62940731
946,2771,KMR 46-2771,706,16235.3830315422,6817811.3224102
947,3148,KMR 46-3148,748,16318.8850338385,9231737.11439467
948,3592,KMR 46-3592,438,9392.23743072762,4256753.49414303
949,3594,KMR 46-3594,339,13176.0898946388,8053106.72538256
950,3723,KMR 46-3723,429,13734.4436163854,6912744.57622457
951,0647,KRAIN,586,36314.89939845,70708129.3024336
952,2404,LAKE ALICE,514,97448.5083650619,152917434.160325
953,0649,LAKE DESIRE,868,17789.2733606134,12899373.4916652
954,3706,LAKE FENWICK,164,35679.7662104058,38404323.1597249
955,2658,LAKE JOY,661,235336.621981616,2245477795.31804
956,2487,LAKE LEOTA,583,22671.5547359049,29498512.4060026
957,3303,LAKE MORTON,260,21121.0070482413,10043589.9563152
958,3474,LAKE RETREAT,909,48327.2566853492,126092460.991278
959,3181,LAKE YOUNGS,672,69905.2671963212,172165634.383899
960,0659,LAKELAND,575,15649.4110840813,8027565.45110073
961,0660,LAKERIDGE,794,13165.8978124997,5098246.01833057
962,0667,LANGSTON,635,13330.2118601571,6233004.27791525
963,2710,LEAH,657,10310.9174089308,3975462.02749883
964,0003,LFP 46-0003,469,10441.880436074,3305575.32476234
965,0092,LFP 46-0092,651,9657.94925469194,4523398.61343321
966,0309,LFP 46-0309,587,17702.5366552954,7319363.09959997
967,0397,LFP 46-0397,475,7455.42089120961,2325190.66214715
968,0400,LFP 46-0400,533,10259.0863110303,4640096.61743798
969,0517,LFP 46-0517,465,13427.9465777287,6179957.30623009
970,0650,LFP 46-0650,366,12910.8198296557,5242868.91512993
971,0652,LFP 46-0652,258,10835.2230276219,2665940.06581156
972,0653,LFP 46-0653,433,14310.0074030566,5752604.4885295
973,0654,LFP 46-0654,510,12448.0917129871,6250440.23489996
974,0655,LFP 46-0655,718,14265.3022670376,6525133.52644823
975,0734,LFP 46-0734,597,8719.96655227022,4257874.8775819
976,1056,LFP 46-1056,551,12893.9052670144,6254948.20786724
977,1075,LFP 46-1075,366,9025.66696801953,3515469.20703974
978,1089,LFP 46-1089,641,14248.09768002,6661604.533315
979,1143,LFP 46-1143,423,8491.70878821666,3473980.92239388
980,1186,LFP 46-1186,410,8807.6947753191,3873744.67722847
981,1237,LFP 46-1237,474,11125.5705070454,5667698.38740481
982,2439,LFP 46-2439,314,7441.32538641915,2335005.91488999
983,2763,LFP 46-2763,278,9673.15159366671,3872554.97850678
984,3380,LFP 46-3380,586,21405.6520141529,5524327.31966447
985,0687,LISABEULA,520,47076.5609470465,101987134.192701
986,0688,LITTLE SOOS,462,31838.2936228098,43498969.5486491
987,0690,LOIS,733,17224.0789666231,9494421.37285464
988,3280,LORA,638,47132.9354440105,72668856.0410118
989,3534,LOUIE,546,11924.0569023215,7862060.37422909
990,3295,LUND,793,35515.8196632187,51070275.634752
991,3164,LYNN,457,16512.535805612,8771311.47534738
992,2736,LYNX,584,49912.87900569,110586517.86446
993,0755,M-I 41-0755,314,14364.1664589084,4655379.70141088
994,0756,M-I 41-0756,768,8693.37252395113,4178049.79119256
995,0757,M-I 41-0757,414,10703.8350458407,5571317.81472269
996,0758,M-I 41-0758,424,9705.99786743471,3873513.15944144
997,0759,M-I 41-0759,371,7329.13449322842,2543832.64295382
998,0761,M-I 41-0761,339,13383.7950250315,3495443.31335806
999,0762,M-I 41-0762,272,7274.11050002921,2088891.32841849
1000,0763,M-I 41-0763,334,9195.17389241994,4079693.51784575
1001,0765,M-I 41-0765,645,16526.1964403803,5537461.92241255
1002,0766,M-I 41-0766,316,7752.06654818365,3106207.74912989
1003,0767,M-I 41-0767,270,5896.21249218364,1668603.90679799
1004,0768,M-I 41-0768,302,6358.70800772735,2144966.4510609
1005,0769,M-I 41-0769,557,11133.4399265687,6626829.05091892
1006,0770,M-I 41-0770,278,7621.41193680067,2480710.36619956
1007,0771,M-I 41-0771,250,8414.92052412198,1887247.37182218
1008,0773,M-I 41-0773,345,13298.6062959964,4064160.35097619
1009,0774,M-I 41-0774,512,13891.976116824,5422537.00107208
1010,0775,M-I 41-0775,602,15141.9274206227,6443945.74891483
1011,0776,M-I 41-0776,535,15239.687007465,5892168.46361768
1012,0777,M-I 41-0777,408,17103.6855860709,4948523.88692364
1013,0778,M-I 41-0778,332,9451.1991978459,4144908.15841388
1014,0779,M-I 41-0779,521,15699.5368444926,5492751.28634429
1015,0780,M-I 41-0780,393,10266.6019777473,4843410.60484418
1016,0781,M-I 41-0781,212,7469.27313394681,2047071.34064982
1017,0782,M-I 41-0782,477,15978.0816079896,5797532.22579445
1018,0784,M-I 41-0784,433,10660.3342028505,5291325.77457387
1019,0785,M-I 41-0785,362,10272.9077339437,3622528.01964209
1020,0786,M-I 41-0786,250,10978.839246797,5111402.22808919
1021,0787,M-I 41-0787,351,8711.16399552375,3406261.60009237
1022,0788,M-I 41-0788,367,8830.34369847094,2574370.16868034
1023,0789,M-I 41-0789,611,12654.8660671111,6563413.22338771
1024,0790,M-I 41-0790,270,6534.04988474324,2522729.69283231
1025,0791,M-I 41-0791,253,8595.68333455757,4391567.16520407
1026,0792,M-I 41-0792,281,10081.5349908618,4372146.86986967
1027,0793,M-I 41-0793,569,14697.6450789599,7810199.15873745
1028,0794,M-I 41-0794,409,8048.91754350888,3038689.36662108
